Year,geo,time,final_cons,ths_wpeople,long_int,deflated_GDP,va_thwokers,env_consu,env_total,env_inv,gfcf,gfcf_pub,short_int,ths_whour.y,north_south_dummy,Population,Real_GDP_per_capita
2013,CH,2013,68621.44222,4736.05,0.949166667,601279.0474,126.957918,1150.701661,3644.680153,713.5345403,194145.7926,17710.35699,-0.04866817,7448332,1,8089346,74329.74772
2013,HU,2013,20579.58442,4034.89,5.923333333,104343.2601,25.86024901,246.9790986,946.1748857,637.9612998,6441898.677,4539.516656,,6994988,1,9893082,10547.09342
2014,PT,2014,32482.35054,4512.99,3.754166667,176549.3777,39.12026787,542.4403183,1051.316058,261.5792695,26538.1871,3515.915119,,8443056,0,10401062,16974.16838
2014,EU27_2020,2014,2530516.943,196492.33,,11942472.71,60.7783149,44536.93098,98424.44023,20275.70269,,354221.596,,321675629,,,
2014,EA20,2014,2188974.31,151891.26,,10358782.11,68.19867129,39704.04779,88226.21378,16270.98188,,284153.4732,,240462592,,,
2014,PL,2014,75548.10274,15731,3.516211174,411786.3114,26.17674092,1345.762197,2575.409089,1372.612594,346800.7498,19421.14595,2.489167,32112035,1,38011735,10833.13644
2014,ES,2014,204239.9807,17987.7,2.721831082,1038235.235,57.71917671,4771.8635,9495.465423,1132.136178,184515.0717,22148.04239,0.2099333,30409358,0,46480882,22336.82302
2014,DK,2014,68787.80578,2790.51,1.324833333,266768.0509,95.5983139,884.7532147,1238.293131,111.5226709,381108.0455,10294.11469,0.3149578,3945246,1,5643475,47270.17501
2014,RO,2014,22413.29122,8634.6,4.494166667,155376.3574,17.99462134,688.0961229,1235.393699,557.4136009,168213.7991,6612.783352,,15477810,0,19908979,7804.335792
2014,FI,2014,51524.75891,2525.7,1.448333333,210241.9494,83.24106165,316.0280056,529.4231219,40.64668882,45143.22877,8807.1213,0.2099333,4065200,1,5461512,38495.19133
2014,LV,2014,4251.531777,876.63,2.508333333,23653.23776,26.98200809,79.79255937,160.6863962,47.35493172,5392.113852,1093.168075,0.2099333,1699326,1,1993782,11863.50251
2014,EL,2014,36491.35052,4453.73,6.929166667,176714.6917,39.67790855,786.6792961,2613.290792,680.9910763,,6551.672566,0.2099333,9158616,,,
2014,LT,2014,6081.392091,1322.79,2.7925,36604.72703,27.67236449,203.7303874,222.7425552,45.02881844,6907.311169,1292.727346,0.3267963,2471617,1,2932367,12482.99651
2014,NL,2014,173798.0309,8725,1.455,676750.6777,77.56454759,5825.682989,9632.884222,2430.643032,119051.1221,23711.87004,,12438319,1,16865008,40127.5041
2014,EA19,2014,2179267.588,150348.92,,10314690.14,68.6050165,39609.80607,87942.42941,16228.39581,,282494.6243,,237546649,,,
2014,SI,2014,7179.839402,931.67,3.27,38012.52462,40.80041712,66.86530983,373.1124691,252.7145094,7263.271198,1927.175395,0.2099333,1566836,0,2061980,18434.96281
2014,HU,2014,21745.74745,4218.93,4.809166667,108758.7252,25.77874607,237.5493828,1257.445807,756.7600761,7389774.425,5789.102,2.493558,7376992,1,9866468,11023.06572
2014,AT,2014,67490.25585,4259.9,1.487291667,340810.938,80.00444564,521.733793,1549.242463,77.54396374,77229.63448,10076.82786,0.2099333,6907708,1,8546356,39877.92435
2014,CZ,2014,31103.5446,5108.97,1.575833333,160889.462,31.49156524,1037.994556,1708.480727,743.4781279,1125444.221,6589.766854,0.3566667,9062346,1,10525347,15285.90573
2014,IT,2014,320941.2881,24357.3,2.8931825,1642566.489,67.43631226,3901.006288,14779.41399,1913.663111,274672.7293,38152.14429,0.2099333,41805437,0,60789140,27020.7226
2014,BG,2014,7455.8875,3434.17,3.3475,44293.68527,12.89793029,334.472606,303.8975478,71.65064136,18244.37913,2330.190039,,5645978,0,7223938,6131.515147
2014,CY,2014,2903.930131,363.41,6,17350.93291,47.74478663,39.40055578,45.45454545,7.3441842,2308.455736,359.3687971,,659747,0,1176995,14741.72185
2014,SK,2014,13986.84854,2223.15,2.071701417,76189.1695,34.27081821,428.4702196,610.0761348,100.0828203,15601.62847,3132.203119,0.2099333,3911884,1,5418649,14060.5471
2014,FR,2014,524551.201,27334,1.666441667,2174225.032,79.54287816,13722.37674,22245.25917,5136.788875,474410.1138,80544.12137,0.2099333,41496047,0,66312067,32787.77348
2014,IS,2014,3648.559144,175.5,3.201666667,15124.32784,86.17850623,56.24221197,93.17572043,12.68536917,401871.474,443.5388812,6.0525,265608,1,327386,46197.23458
2014,MT,2014,1673.666767,192.12,2.611666667,9120.384363,47.47233168,98.27933007,137.0491188,35.43475316,1519.439723,319.8507572,,373734,0,434558,20987.72629
2014,DE,2014,584085.3534,42721,1.163472291,2981696.883,69.79464159,5499.083316,16980.03667,3393.766551,597540.2322,62535.13954,0.2099333,59827039,1,80982500,36819.02736
2014,LU,2014,8501.160188,395.12,1.336833333,52940.64132,133.9862354,88.62402764,413.3743573,124.5029592,10139.0559,1934.804608,0.2099333,597449,1,556319,95162.38223
2014,EE,2014,3794.127751,605.5,,20256.02684,33.45338866,107.6040172,138.4201912,22.02598662,5214.704569,1015.721301,0.2099333,1125886,1,1314545,15409.15438
2014,CH,2014,70659.64424,4825.25,0.6925,615414.7202,127.5404839,1130.176983,3580.203935,673.120115,197471.3928,18418.0442,0.0036705,7548961,1,8188649,75154.60978
2014,BE,2014,98962.78132,4577.1,1.713333333,408365.1342,89.21918556,1569.507635,5565.677344,375.024066,93131.11149,10465.71484,0.2099333,7239123,1,11209057,36431.7118
2014,NO,2014,74611.8042,2700,2.515,343380.1207,127.1778225,506.192442,2837.454067,733.8384068,680140.6342,15710.56571,1.69904,3844000,1,5137232,66841.46651
2014,IE,2014,34758.46222,1984.01,2.3675,211444.6745,106.5743996,971.6787878,1224.976426,110.4451405,43632.68473,4620.920629,0.2099333,3350270,1,4657740,45396.40995
2014,SE,2014,113708.4645,4682.9,1.72,435926.2718,93.08895594,338.1445757,1929.430697,413.9390267,921304.8963,18958.24848,0.4208333,7592630,1,9696110,44958.88267
2014,HR,2014,9713.692197,1542.33,4.809166667,44144.4886,28.6219477,95.235228,285.1035645,42.95118818,8497.171567,1655.527457,,2915942,0,4238389,10415.39335
2015,RO,2015,22304.5,8525.7,3.473333333,160287.8,18.80054424,649.3,1535.4,688.6,177764.4,8288.8,,15224096,0,19815616,8088.963775
2015,LV,2015,4513,889,0.963333333,24572.1,27.64015748,81.8,161.8,52.1,5372.207,1182.2,-0.01936667,1690648,1,1977527,12425.67105
2015,EL,2015,36386,4322.57,9.666363636,176368.9,40.80186093,764,2598,615,,6812,-0.01936667,8823481,,,
2015,ES,2015,210417,18490.8,1.73508728,1078092,58.30423778,4853,9700,1258,194122,27983,-0.01936667,31327801,0,46444832,23212.31348
2015,NO,2015,80786.3,2710,1.565,349756.7,129.0615129,531.1,3080.2,831.2,741527,16982.9,1.290675,3866000,1,5188607,67408.59348
2015,LT,2015,6428.2,1341.33,1.380833333,37345.7,27.84229086,234.9,229.5,45.5,7323.92698,1379.6,-0.01936667,2541680,1,2904910,12856.06095
2015,EA19,2015,2188281.1,151743.46,,10523091.6,69.34790863,39979.7,87236.7,15960.9,,289452.4,,239737469,,,
2015,EU27_2020,2015,2546029.9,198322.95,,12215145.8,61.59219495,44587.9,98404.3,20658.8,,366691.9,,324503414,,,
2015,PT,2015,32080,4575.82,2.423333333,179713.2,39.2745344,471.4,1084.5,314.1,27886.485,4045.4,,8596143,0,10358076,17350.05613
2015,EA20,2015,2197913,153305.2,,10568349.5,68.93666686,40050.5,87613.1,16012.3,,291050.7,,242590200,,,
2015,FI,2015,51545,2523.8,0.723333333,211385,83.75663682,291,499,44,44877,7908,-0.01936667,4056100,1,5479531,38577.2067
2015,SK,2015,14862.9,2267.1,0.88525,80126,35.34294914,523.1,740.4,171,18971.017,5096.7,-0.01936667,3976689,1,5423801,14773.03463
2015,SI,2015,7313.3,943.86,1.705,38852.6,41.16352001,74.8,403.9,292.9,7247.801161,1849.2,-0.01936667,1592587,0,2063531,18828.21242
2015,PL,2015,77455.3,15970,2.700556457,429834.6,26.91512837,1144.7,2586.5,1416,367238,19520.1,1.738333,32722676,1,37986412,11315.48302
2015,DE,2015,595908,43122,0.495193676,3026180,70.17717175,5572,16796,3248,605836,64765,-0.01936667,60411842,1,81686611,37046.21801
2015,CZ,2015,32072.4,5181.91,0.575,169558.2,32.7211781,1031.6,1881,937,1227485,8662.6,0.3083333,9075987,1,10546059,16077.87326
2015,NL,2015,172354,8808,0.690833333,690008,78.33878292,6218,9320,2190,152533,24580,,12558566,1,16939923,40732.65268
2015,MT,2015,1694.4,199.4,1.4875,9996.7,50.13390171,98.5,186.7,74.3,2419.16802,412.6,,385651,0,445053,22461.81915
2015,CY,2015,2924.7,369.12,4.536666667,17944.2,48.61345904,39.3,62.8,6.8,2302.8,389.7,,673397,0,1187280,15113.70528
2015,DK,2015,69535.4,2829,0.6905,273017.6,96.5067515,877.4,1155,103.2,404229.526,9902.3,-0.1233188,3980822,1,5683483,48037.02237
2015,IT,2015,316344,24516.2,1.713968333,1655355,67.52086376,3887,14936,2064,280342.1,39764,-0.01936667,42105813,0,60730582,27257.35446
2015,FR,2015,523400,27391,0.841858333,2198432,80.26110766,13616,22083,4811,472647,74879,-0.01936667,41620196,0,66548272,33035.14778
2015,SE,2015,117145,4752.1,0.719166667,455494.7,95.85124471,327,1935.6,437.3,1012008,18907.3,-0.2891667,7712780,1,9799186,46482.91195
2015,CH,2015,72171.3,4899.15,-0.069166667,625532.7,127.6818836,1050.8,3697.9,649.2,176428.5294,18876.6,-0.7307373,7724105,1,8282396,75525.57255
2015,LU,2015,8646.9,405.24,0.36875,54142.3,133.6055177,91.9,422.5,121.6,9371.738,2091,-0.01936667,615741,1,569604,95052.52772
2015,IS,2015,3700.4,180.5,2.660833333,15795.3,87.50858726,49,87.6,12.7,446756.7757,432.8,5.891667,272808,1,330815,47746.62576
2015,IE,2015,32986.6,2053.49,1.1825,262975.9,128.0629075,909.2,1194.3,136.2,63381.04714,4589.2,-0.01936667,3453908,1,4701957,55929.03125
2015,HR,2015,9631.9,1561.74,3.4325,45257.9,28.97915146,70.8,376.3,51.4,8812.939617,1598.3,,2852730,0,4203604,10766.45184
2015,BG,2015,7368.8,3446.21,2.491666667,45812.3,13.29353115,245.5,356.2,111.6,18684.393,3010,,5666897,0,7177991,6382.328983
2015,EE,2015,4039,622.9,,20631.4,33.12152834,112.5,149.5,33.5,5053.4837,1077.1,-0.01936667,1153372,1,1315407,15684.42315
2015,HU,2015,22235.5,4312.82,3.4325,112791,26.15249419,261.9,1341.4,952.8,7752560,7350.1,1.491292,7529956,1,9843028,11458.9738
2015,AT,2015,68033.5,4285.54,0.747041667,344269.2,80.33274687,527.2,1397.7,76,78137.78,10261,-0.01936667,6879494,1,8642699,39833.52885
2015,BE,2015,98404.5,4617.3,0.84,416701.4,90.24785048,1614.2,5271.2,407,95688.9,10387.8,-0.01936667,7274357,1,11274196,36960.63116
2016,NO,2016,85692.26712,2717,1.331666667,353831.1003,130.2285978,603.1226923,3279.776348,914.9699335,823749.3406,18755.24844,1.066667,3885000,1,5234519,67595.72375
2016,EL,2016,36279.05573,4469.51,8.36,175510.4052,39.26837735,968.6082417,2646.322206,323.8752376,,6273.322537,-0.2636917,9159918,,,
2016,EU27_2020,2016,2591841.094,200895.88,,12456651.05,62.00550777,46139.72741,95075.09505,17098.44251,,345154.0119,,329577015,,,
2016,EA20,2016,2231037.606,155449.12,,10766122.58,69.25817643,41538.32433,86756.28004,15005.30149,,283078.4323,,246411606,,,
2016,LT,2016,6508.230291,1371.77,0.898333333,38286.50469,27.9102945,180.4560132,203.5913995,7.974324644,7602.809656,1164.546743,-0.2636917,2632177,1,2868231,13348.47322
2016,CZ,2016,32967.72424,5264.3,0.4275,173860.4519,33.02631915,1000.215564,1302.592643,403.3000843,1172340.238,5625.526661,0.2891667,9339114,1,10566332,16454.19166
2016,ES,2016,212179.7811,18885.4,1.39330222,1110843.085,58.82020425,4877.29511,9644.943283,1020.713303,199405.913,22166.62347,-0.2636917,32132565,0,46484062,23897.28946
2016,EA19,2016,2221272.457,153883.6,,10719213.1,69.65793041,41456.47327,86232.57197,14955.95303,,281558.4403,,243539811,,,
2016,IT,2016,319032.1751,24848.7,1.4865475,1676772.203,67.47927269,5566.871675,15157.11828,1933.078885,287918.5042,38584.45231,-0.2636917,42781945,0,60627498,27656.95861
2016,IS,2016,3863.559246,188.7,2.775833333,16790.96348,88.98231838,52.86186267,92.86543441,10.71524243,469609.1267,435.3960175,6.279167,286823,1,335439,50056.68238
2016,PL,2016,79438.00206,16099.7,3.035689223,442529.4075,27.48681078,1218.183144,1858.010606,559.4973901,356630.0962,14627.67897,1.701667,33028202,1,37970087,11654.68511
2016,LV,2016,4562.029684,886.3,0.534166667,25154.21909,28.38115659,71.0865233,133.5474852,22.10919762,4856.783954,896.1660867,-0.2636917,1686173,1,1959537,12836.81762
2016,DE,2016,615674.8381,43661,0.091499192,3093656.245,70.85628467,5574.964472,17199.58945,3454.129165,627959.6952,67721.6564,-0.2636917,60933176,1,82348669,37567.77471
2016,LU,2016,8908.101768,417.52,0.25425,56837.86353,136.132074,94.14310561,404.1782955,148.3436476,9824.327549,2164.482466,-0.2636917,633782,1,582014,97657.21019
2016,SK,2016,15422.06095,2321.05,0.54440925,81683.41911,35.19244269,521.9724992,600.2733998,69.55612737,17179.25478,2772.897234,-0.2636917,4038652,1,5430798,15040.77653
2016,SI,2016,7631.897218,961.19,1.149166667,40092.78902,41.71161687,74.25104586,225.8262783,116.1845471,6967.77649,1260.979043,-0.2636917,1588235,0,2065042,19414.99932
2016,IE,2016,34342.38742,2130.13,0.735833333,268252.4224,125.9324184,958.6212374,1216.64284,127.174172,96117.58755,5302.299261,-0.2636917,3630516,1,4755335,56410.83591
2016,HU,2016,23009.85603,4473.26,3.143333333,115273.5692,25.76947667,294.9867132,571.1339388,118.0938405,6998788.323,3637.805894,0.9523166,7873648,1,9814023,11745.80182
2016,FI,2016,51444.24351,2535.2,0.365,217328.9238,85.72456762,306.7331422,492.5714628,35.96870722,49430.99503,9009.162029,-0.2636917,4072300,1,5495303,39548.12388
2016,NL,2016,174050.0722,8943,0.2925,705128.6646,78.84699369,6410.83072,9782.489672,2540.440993,141033.2985,24584.14215,,12853858,1,17030314,41404.32552
2016,MT,2016,1636.420679,208.44,0.885833333,10334.71573,49.58124989,104.708962,107.4541408,10.98071512,2344.23583,265.7921311,,419327,0,455356,22695.90327
2016,CY,2016,2902.791049,386.31,3.7725,19123.76163,49.50366708,34.69952225,46.56776465,12.97460397,3448.931355,468.6949962,,710685,0,1197881,15964.65895
2016,EE,2016,4197.8921,624.7,,21282.45276,34.06827719,107.0586278,126.0434302,20.84413869,5199.413722,986.1332655,-0.2636917,1158943,1,1315790,16174.65763
2016,RO,2016,25109.11185,8429.6,3.319166667,164867.9535,19.55821789,560.865414,1016.113315,363.3124329,171118.2857,6116.858445,,15249386,0,19702267,8367.968696
2016,PT,2016,32245.93726,4649.86,3.1725,183341.8209,39.42953571,394.8209247,1023.526058,239.8812391,28405.63721,2826.666142,,8764194,0,10325452,17756.29976
2016,DK,2016,70099.46633,2876.45,0.320333333,281880.7001,97.99603683,834.0634832,1136.445099,108.3276913,441238.0929,10642.10044,-0.1442461,4061679,1,5728010,49210.93017
2016,CH,2016,73520.01889,4967.27,-0.362,638473.9636,128.5361906,1157.902303,3825.924443,665.3111939,184455.7735,18982.47127,-0.8043817,7833601,1,8373338,76250.82895
2016,BG,2016,7355.742243,3463.35,2.271666667,47204.95151,13.62985304,285.1280463,311.4535143,52.26379667,16989.8705,1256.363601,,5692180,0,7127822,6622.633325
2016,FR,2016,527453.4186,27567,0.467883333,2222505.297,80.62195006,13059.69778,21003.15351,4462.660287,484846.2541,74684.40058,-0.2636917,41958886,0,66724104,33308.88185
2016,AT,2016,68998.80214,4341.33,0.375383333,351119.3151,80.87828271,512.3321027,1323.933705,78.64661064,81095.51488,10450.76977,-0.2636917,7025187,1,8736668,40189.15622
2016,HR,2016,9756.541885,1565.52,3.143333333,46868.60786,29.93804478,81.77974912,523.2517846,49.30546617,9255.935602,1518.568755,,2871795,0,4174349,11227.76458
2016,SE,2016,122579.9697,4840.1,0.519166667,464927.5088,96.05741798,371.5299936,2037.531908,481.2141034,1065832.403,20327.15779,-0.655,7921200,1,9923085,46853.12167
2016,BE,2016,98161.22291,4675.2,0.475833333,421979.0818,90.25904386,1710.834862,4963.35397,350.1731733,98227.25444,10170.62234,-0.2636917,7359294,1,11331422,37239.72876
2017,EE,2017,4335.795798,641.5,,22515.11487,35.09760697,118.7462213,165.6023277,48.46206167,5835.525242,1280.418682,-0.32905,1191062,1,1317384,17090.77602
2017,LU,2017,9342.355364,432.19,0.544833333,57586.02938,133.242392,97.31517047,470.1421613,172.8507504,10256.83087,2324.872292,-0.32905,651779,1,596336,96566.41454
2017,LT,2017,6507.408842,1361.89,0.31,39925.86436,29.31651188,173.6757109,194.830338,20.11578381,8031.003822,1289.204529,-0.32905,2555492,1,2828403,14116.04512
2017,NO,2017,86307.93809,2748,1.6375,362549.7339,131.9322176,656.6401758,3247.280535,842.8561253,823609.7402,18966.14533,0.89,3900000,1,5276968,68704.17518
2017,CH,2017,74486.16892,5012.55,-0.072083333,647177.3448,129.1113993,1066.759154,3819.628368,680.834069,195327.2981,19634.6744,-0.8191667,7815018,1,8451840,76572.36114
2017,EA20,2017,2266172.925,157890.49,,11048311.32,69.97452042,42752.93011,87610.34456,14709.34107,,291231.6256,,249125732,,,
2017,EA19,2017,2256123.089,156286.61,,10999757.84,70.3819594,42668.16935,87166.89534,14672.18738,,289913.6613,,246200912,,,
2017,ES,2017,213491.7589,19382.1,1.557865831,1143903.567,59.01855666,5197.539975,10010.3321,1093.234932,213463.2226,22698.15498,-0.32905,32802153,0,46593236,24550.85041
2017,PL,2017,82325.6116,16315,3.42,465274.756,28.5182198,1301.107815,1814.15885,539.82239,348001.6382,17686.47547,1.729167,33108980,1,37974826,12252.18928
2017,IE,2017,36131.13885,2189.97,0.801666667,292409.1878,133.5220061,959.039978,1201.304122,136.3042688,96967.32438,5446.769648,-0.32905,3782458,1,4807388,60824.96104
2017,EU27_2020,2017,2636838.511,204145.26,,12809798.27,62.74844821,47886.42977,96329.34583,16854.87268,,357849.396,,333057048,,,
2017,CZ,2017,34299.0619,5345.81,0.980833333,182847.5493,34.20389974,1038.315187,1465.829032,502.6749049,1199381.193,6117.055344,0.4075,9496559,1,10594438,17258.8248
2017,IT,2017,321002.4639,25138.3,2.113011667,1704731.371,67.81410719,5682.78868,14855.35344,1741.452257,298000.2749,37573.74667,-0.32905,43216699,0,60536709,28160.29149
2017,EL,2017,36371.29532,4446.63,5.978333333,177426.8091,39.90141053,1000.952811,2488.340605,219.6479615,,8056.767464,-0.32905,9132782,,,
2017,SK,2017,15889.35122,2372.26,0.915360667,84083.83567,35.44461217,491.5737311,655.9281806,178.9526997,17745.67266,2825.804145,-0.32905,4065534,1,5439232,15458.76985
2017,CY,2017,2987.278012,407.14,2.623333333,20220.19591,49.66398759,33.24838735,55.34761488,10.45233734,4204.726447,537.1505933,,741587,0,1208523,16731.32899
2017,PT,2017,32611.49581,4802.6,3.0525,189770.1806,39.51405085,411.1181057,1148.12842,277.3715559,31850.98349,3386.276694,,8998243,0,10300300,18423.75276
2017,IS,2017,4142.420396,196.7,2.215833333,17495.39022,88.94453592,60.66556511,108.0804936,16.04444551,459159.0137,525.3159,5.063334,296442,1,343400,50947.55451
2017,RO,2017,28093.4973,8631,3.958333333,178380.7838,20.66745264,607.8759749,894.0140677,244.605005,186028.9009,4598.688932,,15413569,0,19588715,9106.303492
2017,FI,2017,51104.48235,2561.8,0.546666667,224266.8992,87.54270405,294.3304231,448.928221,34.68540339,52364.05799,9131.180196,-0.32905,4099700,1,5508214,40714.99386
2017,LV,2017,4753.122683,885.99,0.834166667,25987.26851,29.33133388,53.06393675,141.0865106,22.82423414,5353.191059,1200.728064,-0.32905,1671429,1,1942248,13379.99499
2017,DE,2017,630250.5566,44251,0.316336114,3176595.269,71.78584142,6114.670737,17408.67857,3037.403623,648390.39,70813.11801,-0.32905,61470544,1,82657002,38431.0487
2017,DK,2017,70754.6502,2919.56,0.476416667,289834.6376,99.27339655,853.55303,1172.1853,89.0715325,457618.5939,9829.328719,-0.2637579,4099663,1,5764980,50275.0465
2017,SI,2017,7754.394193,989.16,0.96,42023.33148,42.48385648,75.71982687,189.9346367,72.7887368,7698.83863,1282.351907,-0.32905,1604345,0,2066388,20336.61223
2017,BG,2017,7555.959812,3525.35,1.6025,48508.9388,13.76003483,312.0267425,324.954752,44.69397555,17355.7585,1109.223211,,5793060,0,7075947,6855.469494
2017,HU,2017,24271.29069,4559.24,2.9625,120197.483,26.36349106,585.5412566,787.0931113,150.4542014,8231051.287,5447.672218,0.2189083,7966626,1,9787966,12280.12878
2017,FR,2017,537531.0499,27881,0.809858333,2273439.093,81.54080172,13198.80848,21254.46574,4721.565212,511429.3349,75648.95544,-0.32905,42033530,0,66918020,33973.49612
2017,NL,2017,176454.2228,9157,0.5225,725657.4355,79.24619805,6504.065041,9804.268538,2371.191789,146154.678,24982.05877,,13156463,1,17131296,42358.5837
2017,MT,2017,1666.506681,225.03,1.281666667,11458.10935,50.91814137,107.2223929,108.7582553,6.719397942,2281.595799,276.071264,,437374,0,467999,24483.19195
2017,SE,2017,124091.4735,4958.8,0.655,476863.8924,96.16517956,382.9609688,2224.054519,562.073453,1154928.822,21961.49529,-0.695,8052860,1,10057698,47412.82671
2017,BE,2017,98766.59665,4748.5,0.7225,428815.1581,90.30539288,1731.061993,5386.564662,454.4928988,99821.7486,10339.06307,-0.32905,7493198,1,11375158,37697.51225
2017,AT,2017,69976.184,4412.56,0.583283333,359049.9844,81.36999484,536.7835757,1287.036317,83.11299479,84838.26503,11158.23548,-0.32905,7096540,1,8797566,40812.42294
2017,HR,2017,10031.31939,1603.87,2.9625,48468.35578,30.21962864,85.52229688,442.1560927,37.33116134,9436.507635,1315.414376,,2924820,0,4124531,11751.24051
2018,CZ,2018,36624.4118,5417.11,1.981666667,188733.8749,34.84032535,1080.495965,1607.056592,581.3995098,1273035.015,7828.183428,1.269167,9667734,1,10629928,17754.95327
2018,LU,2018,9798.437136,447.72,0.564666667,58288.60622,130.1898647,99.18172652,515.1050958,195.9396572,9444.737454,2285.736446,-0.3220917,670959,1,607950,95877.30277
2018,FI,2018,51945.55364,2626.1,0.661666667,226822.8939,86.37252728,282.7246495,448.8618147,42.74874426,54607.63454,9698.135572,-0.3220917,4195800,1,5515525,41124.44308
2018,DE,2018,637793.0916,44866,0.396363982,3207756.682,71.49638215,6302.184605,18481.45183,3170.155172,675720.5765,75947.42461,-0.3220917,61945469,1,82905782,38691.59188
2018,EE,2018,4469.935212,647.4,,23367.18419,36.0938897,125.6116132,174.2703443,53.16416915,6331.313696,1236.472422,-0.3220917,1160590,1,1321977,17675.93853
2018,NL,2018,181008.6372,9408,0.576666667,742789.8273,78.95300035,6684.261036,10219.76967,2390.59501,151720.7294,25392.5144,,13510454,1,17231624,43106.19982
2018,EA19,2018,2287292.769,158842.43,,11195760.2,70.48343571,43215.60944,90493.51376,15211.09224,,302723.9296,,250349377,,,
2018,NO,2018,84493.98193,2792,1.879166667,365554.8689,130.9293943,653.1100713,3198.159756,880.1977576,834097.4858,19821.56695,1.066667,3963000,1,5311916,68817.89337
2018,IE,2018,38219.4975,2251.53,0.951333333,317345.763,140.9467176,894.9147932,1257.699707,145.541457,90103.83598,6429.862231,-0.3220917,3921680,1,4867316,65199.33429
2018,LT,2018,6797.693873,1380.6,0.31,41520.51158,30.07425147,180.3486558,203.4281753,28.73537005,8694.427671,1325.567181,-0.3220917,2601740,1,2801543,14820.58693
2018,ES,2018,218964.7297,19809.1,1.419352268,1170033.336,59.0654465,5124.840851,10226.35605,1108.940529,227421.2516,25167.41017,-0.3220917,33628363,0,46797754,25001.91219
2018,MT,2018,1885.64934,238.6,1.386666667,12167.62789,50.99592576,121.9214368,164.1900396,8.453720576,2364.944767,395.2584021,,475703,0,484630,25107.04639
2018,PL,2018,87006.64816,16403.7,3.198333333,492936.0571,30.05029701,1449.062046,2412.106963,1045.628315,393562.2487,22944.05864,1.710833,32842692,1,37974750,12980.62679
2018,EA20,2018,2297628.602,160487.78,,11245586.99,70.07129755,43457.35132,90982.10667,15282.20125,,304457.1197,,253329201,,,
2018,SI,2018,8009.529915,1020.83,0.930833333,43895.30489,42.99962275,82.57345976,237.2910547,92.81142059,8486.305894,1606.594395,-0.3220917,1636344,0,2073894,21165.64535
2018,CY,2018,3104.715912,428.9,2.175,21361.06046,49.80429113,38.73256788,54.99433302,13.30508057,4012.122407,1049.327354,,775939,0,1218831,17525.85917
2018,CH,2018,74989.32608,5064.55,0.033166667,665688.9284,131.4408839,1099.901388,3797.423088,641.6272039,204540.3148,20060.14239,-0.7846233,7857219,1,8514329,78184.54377
2018,EL,2018,35684.14708,4650.34,4.185,180387.4824,38.7901707,1027.727547,2493.469962,331.5250151,,5835.844886,-0.3220917,9620558,,,
2018,RO,2018,31511.27999,8638.8,4.686666667,189136.6081,21.89385194,642.9318795,1373.515429,287.8278907,188245.2228,4986.049158,,15437386,0,19473970,9712.277882
2018,DK,2018,71758.08596,2962.78,0.454833333,295600.8252,99.7714394,842.2308264,1172.513591,87.99718409,478689.8353,10132.2891,-0.2992443,4091180,1,5793636,51021.64257
2018,IT,2018,324848.2376,25371.3,2.610345,1720515.555,67.81345674,5153.607817,14849.88879,1733.7335,307045.5627,36681.33298,-0.3220917,43622206,0,60421760,28475.09829
2018,SK,2018,16312.75183,2419.9,0.885511,87472.69967,36.14723735,531.5048761,698.226695,175.6759387,18285.2296,3280.906313,-0.3220917,4123329,1,5446771,16059.55155
2018,HU,2018,24936.79723,4663.32,3.058333333,126643.272,27.15731968,348.3133517,794.456028,232.3330106,9987648.001,7338.037084,0.1161,8066902,1,9775564,12955.08597
2018,LV,2018,4915.134829,898.88,0.9025,27024.85238,30.06502801,58.3071461,156.1964089,24.93580652,5977.413165,1519.601027,-0.3220917,1707442,1,1927174,14023.04742
2018,EU27_2020,2018,2681917.671,207134.03,,13074292.59,63.11996434,48718.59029,101253.49,18230.04318,,382332.4091,,337406673,,,
2018,IS,2018,4431.158972,202.6,1.8425,18350.70347,90.57602897,72.69876635,122.2098445,18.97924661,512492.8993,749.9277963,4.7225,303182,1,352721,52026.11546
2018,SE,2018,126690.8712,5038.9,0.651666667,486162.2286,96.48181718,450.0382176,2435.391576,621.7076043,1255758.465,23669.30403,-0.6858333,8179990,1,10175214,47779.06672
2018,BG,2018,8176.140189,3521.64,0.8925,49811.12017,14.14429645,314.2386335,348.2582657,63.78681031,18271.06028,1528.048478,,5791589,0,7025037,7090.513569
2018,FR,2018,538936.1973,28158,0.784108333,2315854.148,82.24498006,13866.86788,22311.83059,4951.542886,530160.0212,78762.16327,-0.3220917,42642766,0,67158348,34483.4889
2018,PT,2018,33135.54082,4914.02,1.84,195177.3569,39.7184702,375.2603993,1176.481779,196.1437119,34200.00951,3605.353525,,9263312,0,10283822,18979.06799
2018,BE,2018,101012.9513,4818.1,0.795,436501.5418,90.59619805,1854.926704,5609.564021,510.0811234,103113.3355,11466.00882,-0.3220917,7611840,1,11427054,38198.95677
2018,AT,2018,71122.05645,4487.09,0.686158333,367757.7962,81.95908622,551.4351441,1370.90385,72.83105677,88611.71406,11278.31391,-0.3220917,7234884,1,8840521,41599.10894
2018,HR,2018,10332.3163,1645.35,3.06,49825.90707,30.28286205,240.6884369,486.7611914,71.12966759,9842.656754,1724.965285,,2979823,0,4087843,12188.80154
